object_id,name,link,image_link,location_label,location_name,type,accession,negative_number,image_source,image_type
14170,Mithraeum - isometric sections,https://library.artstor.org/#/asset/SS7730479_7730479_10872527,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3894783.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,dura-ds82~01,plan/drawing/reconstruction,bw slide
15027,Mithraeum - two isometric sections,https://library.artstor.org/#/asset/SS7730479_7730479_10872529,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3894784.fpx/-49,-127,1020,771/1020,/0/default.jpg",mithraeum,Mithraeum,field,,dura-ds83~01,plan/drawing/reconstruction,bw slide
14169,Isometric section of the middle period,https://library.artstor.org/#/asset/SS7730479_7730479_10872531,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3894785.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,dura-ds84~01,plan/drawing/reconstruction,bw slide
14168,Mithraeum excavation photo,https://library.artstor.org/#/asset/SS7730479_7730479_10872533,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3894786.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,field,"1935.100, 1935.97, 1935.98",dura-ds85~01,Dura field photo,bw slide
14167,"Mithraeum - Mithras as hunter, right (north) wall, detail",https://library.artstor.org/#/asset/SS7730479_7730479_10872535,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3894787.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,painting,1935.1,dura-ds86~01,YUAG photo,color slide
5533,Top relief,https://library.artstor.org/#/asset/SS7730479_7730479_10851242,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3908278.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,relief,1935.98,dura-g1191a~01,Dura field photo,glass negative
5532,"fragments of wall paintings, banquet scene/ Sol and Mithras",https://library.artstor.org/#/asset/SS7730479_7730479_10851250,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3908279.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,painting,1935.99a,dura-g1193a~01,Dura field photo,glass negative
3631,Mithraeum Fragment of Inscription,https://library.artstor.org/#/asset/SS7730479_7730479_10846832,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917826.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,inscription,,dura-g795b~01,Dura field photo,film negative
3588,Principal stone relief of Mithra,https://library.artstor.org/#/asset/SS7730479_7730479_10846230,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917871.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,relief,1935.98,dura-g836a~01,Dura field photo,glass negative
3587,Hunting scene of south wall,https://library.artstor.org/#/asset/SS7730479_7730479_10846234,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917872.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,painting,,dura-g837a~01,Dura field photo,glass negative
3586,General view of shrine,https://library.artstor.org/#/asset/SS7730479_7730479_10846239,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917874.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,dura-g838a~01,Dura field photo,glass negative
3585,General view of shrine,https://library.artstor.org/#/asset/SS7730479_7730479_10846243,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917875.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,field,,dura-g839a~01,Dura field photo,glass negative
3583,Second stone relief of Mithra,https://library.artstor.org/#/asset/SS7730479_7730479_10846251,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917877.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,relief,1935.97,dura-g840a~01,Dura field photo,glass negative
3582,"Late Mithraeum, wall paintings on right (north) side of outer arch",https://library.artstor.org/#/asset/SS7730479_7730479_10846255,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917878.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,painting,,dura-g841a~01,Dura field photo,glass negative
3581,"Late Mithraeum, wall paintings on left (south) side of outer arch",https://library.artstor.org/#/asset/SS7730479_7730479_10846259,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917879.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,painting,,dura-g842a~01,Dura field photo,glass negative
3580,"late Mithraeum, detail of painting on arch left side, scenes from life of Mithras",https://library.artstor.org/#/asset/SS7730479_7730479_10846262,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917880.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,painting,,dura-g843a~01,Dura field photo,glass negative
3579,"Late Mithraeum, detail of painting on arch left side, scenes from life of Mithras",https://library.artstor.org/#/asset/SS7730479_7730479_10846266,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917881.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,painting,,dura-g844a~01,Dura field photo,glass negative
3578,"Late Mithraeukm, detail of painting on arch, center, Kronos",https://library.artstor.org/#/asset/SS7730479_7730479_10846271,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917882.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,painting,,dura-g845a~01,Dura field photo,glass negative
3577,"Detail of painting on arch, right side, scenes from life of Mithras",https://library.artstor.org/#/asset/SS7730479_7730479_10846275,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917883.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,painting,,dura-g846a~01,Dura field photo,glass negative
3576,"Late Mithraeum, detail of painting on inner arch, right side, scenes from life of Mithras",https://library.artstor.org/#/asset/SS7730479_7730479_10846278,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917884.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,painting,,dura-g847a~01,Dura field photo,glass negative
3575,"Detail of painting on inner arch, right side, scenes from life of Mithras",https://library.artstor.org/#/asset/SS7730479_7730479_10846282,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917885.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,painting,,dura-g848a~01,Dura field photo,glass negative
3574,"Detail of painting on interior of arch, right side, Zodiac",https://library.artstor.org/#/asset/SS7730479_7730479_10846286,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917886.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,painting,,dura-g849a~01,Dura field photo,glass negative
3570,"Main altar, built in early phase, painted in middle",https://library.artstor.org/#/asset/SS7730479_7730479_10846302,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917890.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,altar,,dura-g853a~01,Dura field photo,glass negative
3569,General view from West (from top of wall?),https://library.artstor.org/#/asset/SS7730479_7730479_10846307,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917891.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,dura-g854a~01,Dura field photo,glass negative
3568,"Sanctuary floor, late phase",https://library.artstor.org/#/asset/SS7730479_7730479_10846310,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917892.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,dura-g855a~01,Dura field photo,glass negative
3567,"South column, middle phase, and late hunting scene with sanctuary",https://library.artstor.org/#/asset/SS7730479_7730479_10846314,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917893.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,field,,dura-g856a~01,Dura field photo,glass negative
3566,Inscription on south column,https://library.artstor.org/#/asset/SS7730479_7730479_10846318,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917894.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,inscription,,dura-g857a~01,Dura field photo,glass negative
3565,Columns reconstructed from fragments,https://library.artstor.org/#/asset/SS7730479_7730479_10846322,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917895.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,field,,dura-g859a~01,Dura field photo,glass negative
3563,Columns reconstructed from fragments,https://library.artstor.org/#/asset/SS7730479_7730479_10846331,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917897.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,field,,dura-g860a~01,Dura field photo,glass negative
3562,"Late Mithraeum outer arch, body of Cautes from    scene",https://library.artstor.org/#/asset/SS7730479_7730479_10846334,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917898.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,arch,,dura-g861a~01,Dura field photo,glass negative
3561,Plaster painting of Mithras,https://library.artstor.org/#/asset/SS7730479_7730479_10846339,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917899.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,painting,1938.99b,dura-g862a~01,Dura field photo,glass negative
3560,"Fragment from Middle Mithraeum, fragment from outer arch of late mithraeum:",https://library.artstor.org/#/asset/SS7730479_7730479_10845427,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917901.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,painting,1935.99e,dura-g864a~01,Dura field photo,glass negative
3559,"Fragment of painting, middle Mithraeum",https://library.artstor.org/#/asset/SS7730479_7730479_10845432,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917903.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,painting,,dura-g865a~01,Dura field photo,glass negative
3558,"Wall painting, North wall, late Mithraeum",https://library.artstor.org/#/asset/SS7730479_7730479_10845439,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917904.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,painting,,dura-g866a~01,Dura field photo,glass negative
3557,"Fragment of wall painting, middle Mithraeum",https://library.artstor.org/#/asset/SS7730479_7730479_10845446,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917905.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,painting,1935.99c,dura-g867a~01,Dura field photo,glass negative
3556,"Fragment of wall paintings, middle Mithraeum",https://library.artstor.org/#/asset/SS7730479_7730479_10845452,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917906.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,painting,1935.99s,dura-g868a~01,Dura field photo,glass negative
3555,Graffito,https://library.artstor.org/#/asset/SS7730479_7730479_10845459,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917907.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,graffito,,dura-g869a~01,Dura field photo,glass negative
3553,Graffito,https://library.artstor.org/#/asset/SS7730479_7730479_10845471,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917909.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,graffito,,dura-g870a~01,Dura field photo,glass negative
3552,Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10845476,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917910.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,graffito,,dura-g871a~01,Dura field photo,glass negative
3551,Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10845482,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917911.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,graffito,,dura-g872a~01,Dura field photo,glass negative
3550,"Copy of wall painting on South wall, hunting scene",https://library.artstor.org/#/asset/SS7730479_7730479_10845488,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917912.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,painting,,dura-g873a~01,Dura field photo,glass negative
3549,Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10845493,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917913.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,graffito,,dura-g874a~01,Dura field photo,glass negative
3548,Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10845499,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917914.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,graffito,,dura-g875a~01,Dura field photo,glass negative
3547,Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10845506,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917915.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,graffito,,dura-g876a~01,Dura field photo,glass negative
3546,Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10845511,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917916.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,graffito,,dura-g877a~01,Dura field photo,glass negative
3545,Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10845517,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917917.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,graffito,,dura-g878a~01,Dura field photo,glass negative
3544,Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10845524,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917918.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,graffito,,dura-g879a~01,Dura field photo,glass negative
3542,Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10845532,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917920.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,graffito,,dura-g880a~01,Dura field photo,glass negative
3541,Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10845538,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917921.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,graffito,,dura-g881a~01,Dura field photo,glass negative
3540,Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10845544,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917922.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,graffito,,dura-g882a~01,Dura field photo,glass negative
3539,Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10845550,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917923.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,graffito,,dura-g883a~01,Dura field photo,glass negative
3538,Plan (Gute),https://library.artstor.org/#/asset/SS7730479_7730479_10845555,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917924.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,field,,dura-g884a~01,Dura field photo,glass negative
3537,Painted inscriptions,https://library.artstor.org/#/asset/SS7730479_7730479_10845560,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917925.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,inscription,,dura-g885a~01,Dura field photo,glass negative
3536,Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10845567,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917926.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,graffito,,dura-g886a~01,Dura field photo,glass negative
3535,Graffiti,https://library.artstor.org/#/asset/SS7730479_7730479_10845573,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917927.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,graffito,,dura-g887a~01,Dura field photo,glass negative
3525,Circular Bronze Disc with Boss and Handles,https://library.artstor.org/#/asset/SS7730479_7730479_10861124,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917936.fpx/full/1024,/0/default.jpg",mithraeum,"Mithraeum, ?",disc,,dura-g894a~01,Dura field photo,glass negative
3518,Inscription stone,https://library.artstor.org/#/asset/SS7730479_7730479_10845665,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917943.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,inscription,,dura-g900a~01,Dura field photo,glass negative
3489,"general view, beginnings of excavation",https://library.artstor.org/#/asset/SS7730479_7730479_10845822,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917973.fpx/full/1024,/0/default.jpg",mithraeum,mithraeum,field,,dura-g927b~01,Dura field photo,film negative
3488,"general view, beginnings of excavation",https://library.artstor.org/#/asset/SS7730479_7730479_10845826,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917974.fpx/full/1024,/0/default.jpg",mithraeum,mithraeum,field,,dura-g928b~01,Dura field photo,film negative
3476,top part of outer arch,https://library.artstor.org/#/asset/SS7730479_7730479_10845872,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917986.fpx/full/1024,/0/default.jpg",mithraeum,mithraeum,arch,,dura-g939b~01,Dura field photo,film negative
3464,Mithraeum general view,https://library.artstor.org/#/asset/SS7730479_7730479_10845919,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917998.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,dura-g959b~01,Dura field photo,film negative
3460,Mithraeum - General view,https://library.artstor.org/#/asset/SS7730479_7730479_10845928,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918001.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,dura-g961b~01,Dura field photo,film negative
3459,interior relief,https://library.artstor.org/#/asset/SS7730479_7730479_10845930,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918002.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,relief,,dura-g962b~01,Dura field photo,film negative
3450,altar,https://library.artstor.org/#/asset/SS7730479_7730479_10845946,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918011.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,altar,,dura-g971b~01,Dura field photo,film negative
3449,altar,https://library.artstor.org/#/asset/SS7730479_7730479_10845948,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918012.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,altar,,dura-g972b~01,Dura field photo,film negative
3448,altar,https://library.artstor.org/#/asset/SS7730479_7730479_10845950,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918013.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,altar,,dura-g973b~01,Dura field photo,film negative
3447,General view,https://library.artstor.org/#/asset/SS7730479_7730479_10845952,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918014.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,dura-g974b~01,Dura field photo,film negative
3446,altar,https://library.artstor.org/#/asset/SS7730479_7730479_10845954,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918015.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,altar,,dura-g975b~01,Dura field photo,film negative
3445,"general view, north bench",https://library.artstor.org/#/asset/SS7730479_7730479_10845956,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918016.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,dura-g977b~01,Dura field photo,film negative
3431,altars,https://library.artstor.org/#/asset/SS7730479_7730479_10845984,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918030.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,altar,,dura-g994b~01,Dura field photo,film negative
4016,pierced bronze decoration (4); bronze fibula,https://library.artstor.org/#/asset/SS7730479_7730479_10847080,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917428.fpx/full/,1024/0/default.jpg",mithraeum,"n7 w2; Private houses, barracks; Mithraeum, barracks; j8 w11",bronze,,dura-h18a~01,Dura field photo,glass negative
3984,"Faience vase, three-handled, from j7-w5",https://library.artstor.org/#/asset/SS7730479_7730479_10847142,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917460.fpx/full/,1024/0/default.jpg",mithraeum,"Mithraeum, barracks",vase,,h3a,Dura field photo,glass negative
3967,"pierced bone fibula (2), bronze crest, bronze locket, bronze fibula, bronze fragment, pierced bronze",https://library.artstor.org/#/asset/SS7730479_7730479_10847174,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917477.fpx/full/,1024/0/default.jpg",mithraeum,"Private houses, barracks; Mithraeum, barracks",fibulae,,h54a,Dura field photo,glass negative
3964,"Mithraeum, General view after removal of paintings",https://library.artstor.org/#/asset/SS7730479_7730479_10847180,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917480.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,h57a,Dura field photo,glass negative
3962,"Mithraeum, Sanctuary arch after removal of paintings",https://library.artstor.org/#/asset/SS7730479_7730479_10847184,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917482.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,arch,,h59a,Dura field photo,glass negative
3960,"Mithraeum. Plaster columns, possibly from south doorway of early phase",https://library.artstor.org/#/asset/SS7730479_7730479_10847188,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917484.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,field,,h61a,Dura field photo,glass negative
3955,"Inscriptions, pronaos, Temple of Artemis",https://library.artstor.org/#/asset/SS7730479_7730479_10873221,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917489.fpx/full/,1024/0/default.jpg",mithraeum,"Private houses, barracks; Mithraeum, barracks",inscription,,h66a,Dura field photo,glass negative
3950,Mithraeum: SW just after removal of paintings,https://library.artstor.org/#/asset/SS7730479_7730479_10847206,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3917494.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,h72a,Dura field photo,glass negative
3091,Various metal objects,https://library.artstor.org/#/asset/SS7730479_7730479_10845565,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918351.fpx/full/1024,/0/default.jpg",mithraeum,"g7, Mithraeum, n9, L. St. D, Necropolis Trench II",metal,,i12a,Dura field photo,glass negative
2693,West part of block with Mithraeum + houses Plan,https://library.artstor.org/#/asset/SS7730479_7730479_10842763,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918734.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum + houses,field,,i402a,Dura field photo,glass negative
2692,"Mithraeum, working plan",https://library.artstor.org/#/asset/SS7730479_7730479_10842773,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918735.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,field,,i403a,Dura field photo,glass negative
2691,"Mithraeum, plan + sections, middle phase",https://library.artstor.org/#/asset/SS7730479_7730479_10842783,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918736.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,i404a,Dura field photo,glass negative
2690,"Mithraeum, plan, Isometric, middle + late phases",https://library.artstor.org/#/asset/SS7730479_7730479_10842793,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918737.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,i405a,Dura field photo,glass negative
2689,"Mithraeum, plan, Isometric, early phase; ceiling diagrams of all phases",https://library.artstor.org/#/asset/SS7730479_7730479_10842803,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918738.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,i406a,Dura field photo,glass negative
2688,"Mithraeum, plan + sections, late phase",https://library.artstor.org/#/asset/SS7730479_7730479_10842810,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3918739.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,i407a,Dura field photo,glass negative
2479,"J7, Mithraeum, North bench, with recess i low middle phase bench, late passage to North rooms, Early floor at center, column foundation of Late in foreground",https://library.artstor.org/#/asset/SS7730479_7730479_10843645,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3919575.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,field,,i739b,Dura field photo,film negative
2478,"J7, Mithraeum, View from top of city wall across building",https://library.artstor.org/#/asset/SS7730479_7730479_10843647,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3919576.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,i740b,Dura field photo,film negative
2477,"J7, Mithraeum, early incense altars in sanctuary",https://library.artstor.org/#/asset/SS7730479_7730479_10843649,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3919577.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,i741b,Dura field photo,film negative
2476,"J7, Mithraeum, Part of niche area with remains of various periods",https://library.artstor.org/#/asset/SS7730479_7730479_10843651,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3919578.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,i742b,Dura field photo,film negative
2475,"J7, Mithraeum, General view of niche end after removal of paintings",https://library.artstor.org/#/asset/SS7730479_7730479_10843653,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3919579.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,i743b,Dura field photo,film negative
2474,"J7, Mithraeum, Jar by altar and base of main altar below",https://library.artstor.org/#/asset/SS7730479_7730479_10843655,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3919580.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,jar,,i744b,Dura field photo,film negative
2473,"J7, Mithraeum, Various walls of pre-Mithraeum stage of area",https://library.artstor.org/#/asset/SS7730479_7730479_10843657,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3919581.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,painting,,i745b,Dura field photo,film negative
2472,"J7, Mithraeum, Niche end with remains of various periods",https://library.artstor.org/#/asset/SS7730479_7730479_10843659,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3919582.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,i746b,Dura field photo,film negative
2471,"J7, Mithraeum, East end of building with remains of various stages",https://library.artstor.org/#/asset/SS7730479_7730479_10843661,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3919583.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,i747b,Dura field photo,film negative
248,Stone altar,https://library.artstor.org/#/asset/SS7730479_7730479_10838702,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3929621.fpx/full/,1024/0/default.jpg",mithraeum,"Mithraeum, barracks",altar,,k44a,Dura field photo,glass negative
12034,Mithraeum - Neg 1. section j7,https://library.artstor.org/#/asset/SS7730479_7730479_10868971,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896878.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,y307a,plan/drawing/reconstruction,film negative
12033,Mithraeum - Neg 2 - plan as excavated,https://library.artstor.org/#/asset/SS7730479_7730479_10868979,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896879.fpx/full/,1024/0/default.jpg",mithraeum,Mithraeum,field,,y307b,plan/drawing/reconstruction,film negative
12032,Mithraeum - Neg 3. - early Mithraeum,https://library.artstor.org/#/asset/SS7730479_7730479_10868987,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896880.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,y307c,plan/drawing/reconstruction,film negative
12031,Mithraeum - Neg 4. - Middle Mithraeum,https://library.artstor.org/#/asset/SS7730479_7730479_10868995,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896881.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,y307d,plan/drawing/reconstruction,film negative
12030,Mithraeum - Neg 5. - late Mithraeum,https://library.artstor.org/#/asset/SS7730479_7730479_10869004,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3896882.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,y307e,plan/drawing/reconstruction,film negative
4454,Mithraeum - Neg 6. - isometric sections,https://library.artstor.org/#/asset/SS7730479_7730479_10848225,"https://stor.artstor.org/iiif/fpx/sslps/c7730479/3916963.fpx/full/1024,/0/default.jpg",mithraeum,Mithraeum,field,,y307f,plan/drawing/reconstruction,film negative
